id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,studio,foreign_gross,year,genre_ids,popularity,movie_id,runtime_minutes,genres,profit,profit_rate
51,2011-02-11,Cedar Rapids,10000000.0,6861102.0,7862131.0,2011,FoxS,,2011,[35],7.694,tt1477837,87.0,Comedy,-2137869.0,-21.37869
52,2012-11-30,The Collection,10000000.0,6810754.0,8890094.0,2012,LD,,2012,"[27, 53]",9.059,tt1748227,82.0,"Action,Horror,Thriller",-1109906.0,-11.09906
59,2015-03-20,Danny Collins,10000000.0,5637066.0,8465845.0,2015,BST,5200000.0,2015,"[35, 18, 10402]",8.933,tt1772288,106.0,"Biography,Comedy,Drama",-1534155.0,-15.341550000000002
64,2018-06-15,Gotti,10000000.0,4286367.0,6089100.0,2018,VE,,2018,"[80, 18, 36, 53]",10.034,tt1801552,112.0,"Biography,Crime,Drama",-3910900.0,-39.109
65,2012-03-16,"Jeff, Who Lives at Home",10000000.0,4269426.0,4708127.0,2012,ParV,148000.0,2012,"[18, 35]",8.821,tt1588334,83.0,"Comedy,Drama",-5291873.0,-52.918730000000004
66,2016-09-30,Denial,10000000.0,4073448.0,9263940.0,2016,BST,,2016,"[18, 36]",9.267,tt4645330,109.0,"Biography,Drama",-736060.0,-7.360600000000001
66,2016-09-30,Denial,10000000.0,4073448.0,9263940.0,2016,BST,,2016,"[18, 36]",9.267,tt5897002,93.0,Documentary,-736060.0,-7.360600000000001
67,2016-04-29,The Man Who Knew Infinity,10000000.0,3877922.0,12382122.0,2016,IFC,8400000.0,2016,[18],8.76,tt0787524,108.0,"Biography,Drama",2382122.0,23.82122
68,2016-10-14,Max Steel,10000000.0,3818664.0,4563080.0,2016,ORF,2500000.0,2016,"[28, 12, 878]",8.88,tt1472584,92.0,"Action,Adventure,Family",-5436920.0,-54.36919999999999
74,2014-11-14,Rosewater,10000000.0,3128941.0,3185717.0,2014,ORF,,2014,[18],9.019,tt2752688,103.0,"Biography,Drama",-6814283.0,-68.14283
82,2015-06-05,Testament of Youth,10000000.0,1822250.0,6646669.0,2015,SPC,,2015,"[36, 18, 10752]",9.251,tt1441953,129.0,"Biography,Drama,History",-3353331.0,-33.53331
83,2017-04-21,Free Fire,10000000.0,1799322.0,3793739.0,2017,A24,,2017,"[28, 80, 9648]",12.116,tt4158096,91.0,"Action,Comedy,Crime",-6206261.0,-62.06260999999999
84,2011-06-24,A Better Life,10000000.0,1759252.0,1884251.0,2011,Sum.,,2011,[18],5.885,tt1554091,98.0,"Drama,Romance",-8115749.0,-81.15749
84,2011-06-24,A Better Life,10000000.0,1759252.0,1884251.0,2011,Sum.,,2011,[18],5.885,tt2027265,110.0,Drama,-8115749.0,-81.15749
90,2012-07-27,Killer Joe,10000000.0,1291645.0,4659110.0,2012,LD,1700000.0,2012,"[80, 18, 53]",13.742,tt1726669,102.0,"Crime,Drama,Thriller",-5340890.0,-53.4089
91,2017-06-02,Churchill,10000000.0,1279681.0,7582196.0,2017,Cohen,,2017,"[18, 53, 10752]",7.692,tt2674454,105.0,"Biography,Drama,History",-2417804.0,-24.17804
91,2017-06-02,Churchill,10000000.0,1279681.0,7582196.0,2017,Cohen,,2017,"[18, 53, 10752]",7.692,tt7258476,65.0,Biography,-2417804.0,-24.17804
99,2012-01-20,Coriolanus,10000000.0,749641.0,2179623.0,2012,Wein.,315000.0,2012,"[18, 53]",8.016,tt1372686,123.0,"Drama,Thriller,War",-7820377.0,-78.20376999999999
99,2012-01-20,Coriolanus,10000000.0,749641.0,2179623.0,2012,Wein.,315000.0,2012,"[18, 53]",8.016,tt3313066,192.0,"Drama,History,War",-7820377.0,-78.20376999999999
15,2012-06-01,High School,10000000.0,139034.0,248133.0,2012,Anch.,,2012,[35],5.7620000000000005,tt1247667,99.0,Comedy,-9751867.0,-97.51867
27,2015-07-10,Strangerland,10000000.0,17472.0,161097.0,2015,Alc,,2015,"[18, 53, 9648]",5.91,tt2325977,112.0,"Drama,Mystery,Thriller",-9838903.0,-98.38903
48,2017-09-22,Friend Request,9900000.0,3759078.0,11310835.0,2017,ENTMP,,2017,[53],2.107,tt2277308,91.0,Thriller,1410835.0,14.250858585858586
48,2017-09-22,Friend Request,9900000.0,3759078.0,11310835.0,2017,ENTMP,,2017,[53],2.107,tt3352390,92.0,"Horror,Thriller",1410835.0,14.250858585858586
48,2017-09-22,Friend Request,9900000.0,3759078.0,11310835.0,2017,ENTMP,,2017,[53],2.107,tt4859526,106.0,Horror,1410835.0,14.250858585858586
51,2012-12-19,Amour,9700000.0,6738954.0,36787044.0,2012,SPC,13100000.0,2012,"[18, 10749]",10.705,tt1602620,127.0,"Drama,Romance",27087044.0,279.24787628865977
56,2016-12-21,Dangal,9500000.0,12391761.0,294654618.0,2016,UTV,290500000.0,2016,"[18, 28]",10.022,tt5074352,161.0,"Action,Biography,Drama",285154618.0,3001.627557894737
62,2011-11-11,Melancholia,9400000.0,3030848.0,21817298.0,2011,Magn.,12900000.0,2011,"[18, 878]",11.123,tt1527186,135.0,"Drama,Sci-Fi",12417298.0,132.09891489361704
62,2011-11-11,Melancholia,9400000.0,3030848.0,21817298.0,2011,Magn.,12900000.0,2011,"[18, 878]",11.123,tt5797456,75.0,"Drama,Mystery,Romance",12417298.0,132.09891489361704
64,2012-11-13,Jab Tak Hai Jaan,9200000.0,3047539.0,5806666.0,2012,Yash,,2012,"[18, 10749]",7.701,tt2176013,176.0,"Drama,Romance",-3393334.0,-36.8840652173913
71,2014-07-18,The Purge: Anarchy,9000000.0,71562550.0,111534881.0,2014,Uni.,40000000.0,2014,"[27, 53]",28.424,tt2975578,103.0,"Action,Horror,Sci-Fi",102534881.0,1139.2764555555555
75,2016-10-21,Ouija: Origin of Evil,9000000.0,35144505.0,81831866.0,2016,Uni.,46600000.0,2016,"[27, 53]",11.823,tt4361050,99.0,"Drama,Horror,Mystery",72831866.0,809.2429555555557
80,2015-01-30,Black or White,9000000.0,21571189.0,21971021.0,2015,Rela.,,2015,[18],8.05,tt2883434,121.0,Drama,12971021.0,144.12245555555558
80,2015-01-30,Black or White,9000000.0,21571189.0,21971021.0,2015,Rela.,,2015,[18],8.05,tt6270540,135.0,"Action,Drama,Thriller",12971021.0,144.12245555555558
86,2016-11-18,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,2016,STX,4400000.0,2016,"[35, 18]",11.546,tt1878870,104.0,"Comedy,Drama",10096003.0,112.17781111111111
87,2016-12-02,Jackie,9000000.0,13960394.0,36588512.0,2016,FoxS,,2016,[18],8.818999999999997,tt1619029,100.0,"Biography,Drama,History",27588512.0,306.53902222222223
87,2016-12-02,Jackie,9000000.0,13960394.0,36588512.0,2016,FoxS,,2016,[18],8.818999999999997,tt1757772,126.0,Action,27588512.0,306.53902222222223
87,2016-12-02,Jackie,9000000.0,13960394.0,36588512.0,2016,FoxS,,2016,[18],8.818999999999997,tt2108546,100.0,"Comedy,Drama",27588512.0,306.53902222222223
87,2016-12-02,Jackie,9000000.0,13960394.0,36588512.0,2016,FoxS,,2016,[18],8.818999999999997,tt2180419,108.0,"Comedy,Drama,Romance",27588512.0,306.53902222222223
92,2016-11-04,Loving,9000000.0,7710234.0,12898064.0,2016,Focus,5200000.0,2016,"[10749, 18]",8.506,tt2495212,105.0,"Drama,Romance",3898064.0,43.311822222222226
92,2016-11-04,Loving,9000000.0,7710234.0,12898064.0,2016,Focus,5200000.0,2016,"[10749, 18]",8.506,tt4669986,123.0,"Biography,Drama,Romance",3898064.0,43.311822222222226
92,2016-11-04,Loving,9000000.0,7710234.0,12898064.0,2016,Focus,5200000.0,2016,"[10749, 18]",8.506,tt5479616,105.0,"Drama,Romance",3898064.0,43.311822222222226
3,2013-03-22,The Sapphires,9000000.0,2450867.0,20395040.0,2013,Wein.,18000000.0,2013,"[35, 18]",6.16,tt1673697,103.0,"Biography,Comedy,Drama",11395040.0,126.61155555555557
5,2018-12-25,Destroyer,9000000.0,1533324.0,3681096.0,2018,Annapurna,4000000.0,2018,"[53, 80, 18, 28]",17.815,tt7137380,121.0,"Action,Crime,Drama",-5318904.0,-59.098933333333335
19,2015-05-08,Skin Trade,9000000.0,1242.0,1242.0,2015,Magn.,,2015,"[53, 28, 18]",9.362,tt1576702,78.0,Documentary,-8998758.0,-99.9862
19,2015-05-08,Skin Trade,9000000.0,1242.0,1242.0,2015,Magn.,,2015,"[53, 28, 18]",9.362,tt1641841,96.0,"Action,Crime,Thriller",-8998758.0,-99.9862
24,2012-05-18,Polisse,8900000.0,176988.0,22744132.0,2012,IFC,20200000.0,2012,[18],7.682,tt1661420,127.0,"Crime,Drama",13844132.0,155.55204494382022
30,2016-11-18,Manchester by the Sea,8500000.0,47695371.0,77733867.0,2016,RAtt.,31300000.0,2016,[18],16.637999999999998,tt4034228,137.0,Drama,69233867.0,814.5160823529412
34,2014-10-31,Nightcrawler,8500000.0,32381218.0,50334418.0,2014,ORF,6300000.0,2014,"[80, 18, 53]",25.597,tt2872718,117.0,"Crime,Drama,Thriller",41834418.0,492.16962352941175
38,2013-09-27,Baggage Claim,8500000.0,21569509.0,22885836.0,2013,FoxS,887000.0,2013,[35],8.666,tt1171222,96.0,Comedy,14385836.0,169.2451294117647
39,2016-10-07,Middle School: The Worst Years of My Life,8500000.0,20007149.0,23311293.0,2016,LGF,3300000.0,2016,"[10751, 35]",8.479,tt4981636,92.0,"Comedy,Family",14811293.0,174.25050588235294
47,2014-06-13,The Rover,8500000.0,1109199.0,3180252.0,2014,A24,2100000.0,2014,"[80, 18]",13.528,tt2345737,103.0,"Action,Crime,Drama",-5319748.0,-62.585270588235296
73,2011-09-30,50/50,8000000.0,35016118.0,41334735.0,2011,Sum.,4200000.0,2011,"[35, 18]",12.451,tt1306980,100.0,"Comedy,Drama,Romance",33334735.0,416.6841875
73,2011-09-30,50/50,8000000.0,35016118.0,41334735.0,2011,Sum.,4200000.0,2011,"[35, 18]",12.451,tt1734060,77.0,Documentary,33334735.0,416.6841875
75,2015-09-02,A Walk in the Woods,8000000.0,29499394.0,37119358.0,2015,BG,8000000.0,2015,"[12, 35, 18]",6.935,tt1178665,104.0,"Adventure,Biography,Comedy",29119358.0,363.99197499999997
78,2014-01-31,That Awkward Moment,8000000.0,26068955.0,53068955.0,2014,Focus,14400000.0,2014,"[35, 10749]",8.649,tt1800246,94.0,"Comedy,Romance",45068955.0,563.3619375000001
88,2013-09-18,Enough Said,8000000.0,17550872.0,25621449.0,2013,FoxS,7700000.0,2013,"[35, 18, 10749]",8.722000000000001,tt2390361,93.0,"Comedy,Drama,Romance",17621449.0,220.26811249999997
91,2014-06-27,Begin Again,8000000.0,16170632.0,68838736.0,2014,Wein.,47300000.0,2014,"[35, 10402, 10749, 18]",10.828,tt1945037,68.0,"Drama,Family",60838736.0,760.4842
91,2014-06-27,Begin Again,8000000.0,16170632.0,68838736.0,2014,Wein.,47300000.0,2014,"[35, 10402, 10749, 18]",10.828,tt1980929,104.0,"Comedy,Drama,Music",60838736.0,760.4842
97,2011-04-29,Prom,8000000.0,10130219.0,10763183.0,2011,BV,,2011,"[35, 10749]",6.9110000000000005,tt1604171,104.0,"Comedy,Drama,Family",2763183.0,34.5397875
100,2015-06-12,Me and Earl and the Dying Girl,8000000.0,6758416.0,9266180.0,2015,FoxS,2300000.0,2015,"[35, 18]",8.677,tt2582496,105.0,"Comedy,Drama,Romance",1266180.0,15.827250000000001
5,2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,2016,Fox,4900000.0,2016,[18],1.111,tt1943765,89.0,"Drama,Romance",-701214.0,-8.765175
5,2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,2016,Fox,4900000.0,2016,[18],1.111,tt4520364,92.0,"Action,Horror,Sci-Fi",-701214.0,-8.765175
6,2015-12-30,Anomalisa,8000000.0,3759286.0,5706168.0,2015,Par.,1900000.0,2015,"[16, 35, 18, 10749]",10.285,tt2401878,90.0,"Animation,Comedy,Drama",-2293832.0,-28.672900000000002
13,2018-04-06,Lean on Pete,8000000.0,1163056.0,2455027.0,2018,A24,,2018,"[18, 12]",9.307,tt5340300,121.0,"Adventure,Drama",-5544973.0,-69.3121625
31,2016-11-18,A Street Cat Named Bob,8000000.0,82703.0,17382693.0,2016,Cleopatra,,2016,"[18, 10751, 35]",7.12,tt3606888,103.0,"Biography,Comedy,Drama",9382693.0,117.28366249999999
67,2011-12-21,Albert Nobbs,7500000.0,3014696.0,8539003.0,2011,RAtt.,2600000.0,2012,[18],6.277,tt1602098,113.0,"Drama,Romance",1039003.0,13.853373333333332
68,2016-06-24,The Neon Demon,7500000.0,1333124.0,3559803.0,2016,BG,,2016,"[53, 27, 9648]",11.787,tt1974419,117.0,"Horror,Thriller",-3940197.0,-52.53596
77,2017-01-13,The Bye Bye Man,7400000.0,22395806.0,31187727.0,2017,STX,4300000.0,2017,"[27, 53]",9.847,tt4030600,96.0,"Drama,Fantasy,Horror",23787727.0,321.4557702702703
88,2012-06-29,Magic Mike,7000000.0,113721571.0,170549753.0,2012,WB,53500000.0,2012,"[18, 35]",13.7,tt1915581,110.0,"Comedy,Drama",163549753.0,2336.4250428571427
93,2011-05-06,Jumping the Broom,7000000.0,37295394.0,38158601.0,2011,TriS,415000.0,2011,[35],8.477,tt1640484,112.0,"Comedy,Drama",31158601.0,445.12287142857144
4,2017-04-07,Gifted,7000000.0,24801212.0,36964656.0,2017,FoxS,18200000.0,2017,"[18, 10751, 35]",16.745,tt4023894,103.0,"Crime,Drama,Thriller",29964656.0,428.0665142857143
4,2017-04-07,Gifted,7000000.0,24801212.0,36964656.0,2017,FoxS,18200000.0,2017,"[18, 10751, 35]",16.745,tt4481414,101.0,Drama,29964656.0,428.0665142857143
11,2015-06-19,Dope,7000000.0,17506470.0,18190831.0,2015,ORF,480000.0,2015,"[80, 18, 35]",9.246,tt3850214,103.0,"Comedy,Crime,Drama",11190831.0,159.8690142857143
14,2014-01-17,Devil's Due,7000000.0,15821461.0,36146087.0,2014,Fox,21100000.0,2014,[27],5.893,tt2752758,89.0,"Horror,Mystery,Thriller",29146087.0,416.37267142857144
43,2012-01-13,We Need to Talk About Kevin,7000000.0,1738692.0,10765283.0,2012,Osci.,4300000.0,2011,"[18, 53]",11.964,tt1242460,112.0,"Drama,Mystery,Thriller",3765283.0,53.78975714285714
45,2013-11-15,The Christmas Candle,7000000.0,1632000.0,1933829.0,2013,ELS,,2013,"[18, 10751]",1.4,tt2739338,100.0,"Drama,Family",-5066171.0,-72.37387142857142
51,2015-10-02,Freeheld,7000000.0,546201.0,1732228.0,2015,LGF,,2015,"[10749, 18]",7.313,tt1658801,103.0,"Biography,Drama,Romance",-5267772.0,-75.25388571428572
52,2014-04-02,Dom Hemingway,7000000.0,523511.0,1857458.0,2014,FoxS,,2014,"[35, 80, 18]",7.254,tt2402105,93.0,"Comedy,Crime,Drama",-5142542.0,-73.46488571428571
54,2011-05-13,Hesher,7000000.0,382946.0,382946.0,2011,WHE,,2011,[18],7.14,tt1403177,106.0,"Comedy,Crime,Drama",-6617054.0,-94.52934285714286
84,2014-10-03,Annabelle,6500000.0,84273813.0,256862920.0,2014,WB (NL),172800000.0,2014,[27],13.989,tt3322940,99.0,"Horror,Mystery,Thriller",250362920.0,3851.7372307692303
97,2011-12-02,Shame,6500000.0,4002293.0,20412841.0,2011,FoxS,13800000.0,2011,[18],13.152,tt1723811,101.0,Drama,13912841.0,214.04370769230766
97,2011-12-02,Shame,6500000.0,4002293.0,20412841.0,2011,FoxS,13800000.0,2011,[18],13.152,tt3009444,90.0,Drama,13912841.0,214.04370769230766
99,2013-05-31,The East,6500000.0,2274649.0,3027956.0,2013,FoxS,99700.0,2013,"[18, 53]",8.044,tt1869716,116.0,"Adventure,Drama,Thriller",-3472044.0,-53.416061538461534
37,2018-11-30,The Possession of Hannah Grace,6000000.0,14836174.0,42785387.0,2018,SGem,28200000.0,2018,"[27, 18]",20.263,tt5734576,86.0,"Horror,Mystery,Thriller",36785387.0,613.0897833333333
46,2012-09-07,The Words,6000000.0,11494838.0,16369708.0,2012,CBS,1700000.0,2012,"[18, 53]",7.2010000000000005,tt1840417,102.0,"Drama,Mystery,Romance",10369708.0,172.82846666666666
47,2016-01-15,The Lady in the Van,6000000.0,10021175.0,42320503.0,2016,SPC,31400000.0,2015,"[35, 18]",9.269,tt3722070,104.0,"Biography,Comedy,Drama",36320503.0,605.3417166666667
48,2012-04-27,Bernie,6000000.0,9204489.0,10106975.0,2012,MNE,,2012,"[35, 80, 18]",7.518,tt1704573,99.0,"Biography,Comedy,Crime",4106975.0,68.44958333333334
48,2012-04-27,Bernie,6000000.0,9204489.0,10106975.0,2012,MNE,,2012,"[35, 80, 18]",7.518,tt5936840,155.0,Family,4106975.0,68.44958333333334
54,2011-07-29,The Guard,6000000.0,5359774.0,21197454.0,2011,SPC,14200000.0,2011,"[28, 35, 53, 80]",10.177,tt1540133,96.0,"Comedy,Crime,Thriller",15197454.0,253.29090000000002
61,2014-07-18,Wish I Was Here,6000000.0,3591299.0,6591365.0,2014,Focus,1900000.0,2014,"[18, 35]",7.845,tt2870708,106.0,"Comedy,Drama",591365.0,9.856083333333334
63,2014-03-14,Veronica Mars,6000000.0,3322127.0,3485383.0,2014,WB,195000.0,2014,"[35, 18, 80]",7.8210000000000015,tt2771372,107.0,"Crime,Drama,Mystery",-2514617.0,-41.91028333333333
70,2011-07-15,Snow Flower and the Secret Fan,6000000.0,1348205.0,11348205.0,2011,FoxS,10000000.0,2011,"[18, 36]",4.519,tt1541995,104.0,"Drama,History",5348205.0,89.13674999999999
71,2018-09-14,Mandy,6000000.0,1214525.0,1427656.0,2018,RLJ,,2018,[18],0.6,tt4995858,113.0,"Drama,Thriller",-4572344.0,-76.20573333333334
71,2018-09-14,Mandy,6000000.0,1214525.0,1427656.0,2018,RLJ,,2018,[18],0.6,tt6998518,121.0,"Action,Fantasy,Horror",-4572344.0,-76.20573333333334
87,2015-01-23,Song One,6000000.0,32251.0,437089.0,2015,TFA,,2015,[18],6.206,tt2182972,86.0,"Drama,Music",-5562911.0,-92.71518333333333
12,2012-12-07,Khiladi 786,5600000.0,385422.0,14683763.0,2012,Eros,,2012,"[28, 35]",1.824,tt2166214,141.0,"Action,Comedy",9083763.0,162.21005357142857
18,2013-09-27,Don Jon,5500000.0,24477704.0,41268579.0,2013,Rela.,6000000.0,2013,"[10749, 35, 18]",12.78,tt2229499,90.0,"Comedy,Drama,Romance",35768579.0,650.3378
20,2018-09-28,Hell Fest,5500000.0,11107431.0,18119231.0,2018,LGF,7100000.0,2018,[27],12.955,tt1999890,89.0,Horror,12619231.0,229.44056363636363
29,2011-10-21,Le Havre,5500000.0,611709.0,13480196.0,2011,Jan.,9900000.0,2011,"[18, 35]",5.973,tt1508675,93.0,"Comedy,Drama",7980196.0,145.09447272727272
46,2011-04-22,Dum Maaro Dum,5200000.0,564489.0,11633427.0,2011,FoxS,,2011,"[18, 28, 80]",1.491,tt1618430,128.0,"Action,Crime,Drama",6433427.0,123.71974999999999
49,2017-02-24,Get Out,5000000.0,176040665.0,255367951.0,2017,Uni.,79400000.0,2017,"[35, 16]",0.8340000000000001,tt5052448,104.0,"Horror,Mystery,Thriller",250367951.0,5007.35902
50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Uni.,140200000.0,2017,[18],0.906,tt2660118,90.0,"Comedy,Romance,Sport",273964806.0,5479.29612
50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Uni.,140200000.0,2017,[18],0.906,tt3315656,127.0,"Drama,Fantasy",273964806.0,5479.29612
50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Uni.,140200000.0,2017,[18],0.906,tt4972582,117.0,"Horror,Thriller",273964806.0,5479.29612
50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Uni.,140200000.0,2017,[18],0.906,tt5495666,80.0,Drama,273964806.0,5479.29612
50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Uni.,140200000.0,2017,[18],0.906,tt6147768,123.0,"Action,Drama,Sport",273964806.0,5479.29612
51,2011-10-21,Paranormal Activity 3,5000000.0,104028807.0,207039844.0,2011,Par.,103000000.0,2011,[27],9.669,tt1778304,83.0,"Horror,Mystery,Thriller",202039844.0,4040.79688
54,2016-03-11,10 Cloverfield Lane,5000000.0,72082999.0,108286422.0,2016,Par.,38100000.0,2016,"[53, 878, 18]",17.892,tt1179933,103.0,"Drama,Horror,Mystery",103286422.0,2065.7284400000003
55,2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,2016,WB (NL),81600000.0,2016,"[53, 9648, 27]",12.408,tt1646127,87.0,"Drama,Mystery,Thriller",143806510.0,2876.1302
55,2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,2016,WB (NL),81600000.0,2016,"[53, 9648, 27]",12.408,tt4786282,81.0,"Drama,Horror,Mystery",143806510.0,2876.1302
55,2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,2016,WB (NL),81600000.0,2016,"[53, 9648, 27]",12.408,tt5328340,90.0,Documentary,143806510.0,2876.1302
56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,Uni.,33200000.0,2015,"[27, 53, 9648]",10.196,tt1605776,90.0,"Comedy,Drama,Romance",93677816.0,1873.5563200000001
56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,Uni.,33200000.0,2015,"[27, 53, 9648]",10.196,tt1901018,50.0,Thriller,93677816.0,1873.5563200000001
56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,Uni.,33200000.0,2015,"[27, 53, 9648]",10.196,tt2252032,52.0,"Documentary,Drama",93677816.0,1873.5563200000001
56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,Uni.,33200000.0,2015,"[27, 53, 9648]",10.196,tt3567288,94.0,"Horror,Mystery,Thriller",93677816.0,1873.5563200000001
58,2017-10-13,Happy Death Day,5000000.0,55683845.0,125010260.0,2017,Uni.,69800000.0,2017,"[27, 9648, 53]",21.23,tt5308322,96.0,"Horror,Mystery,Thriller",120010260.0,2400.2052
59,2012-10-19,Paranormal Activity 4,5000000.0,53900335.0,142817992.0,2012,Par.,88900000.0,2012,[27],8.965,tt2109184,88.0,"Horror,Mystery,Thriller",137817992.0,2756.35984
60,2014-10-24,Ouija,5000000.0,50856010.0,103300632.0,2014,Uni.,52700000.0,2014,[27],15.389,tt1204977,89.0,"Horror,Mystery,Thriller",98300632.0,1966.01264
64,2017-06-23,The Big Sick,5000000.0,42872467.0,53972860.0,2017,LGF,13500000.0,2017,"[35, 18, 10749]",12.322,tt5462602,120.0,"Comedy,Drama,Romance",48972860.0,979.4572000000001
70,2014-01-03,Paranormal Activity: The Marked Ones,5000000.0,32462372.0,90904854.0,2014,Par.,58400000.0,2014,"[27, 53]",9.446,tt2473682,84.0,"Horror,Mystery,Thriller",85904854.0,1718.09708
72,2014-04-11,Oculus,5000000.0,27695246.0,44115496.0,2014,Rela.,16300000.0,2014,[27],10.841,tt2388715,104.0,"Horror,Mystery",39115496.0,782.3099199999999
73,2013-11-01,Dallas Buyers Club,5000000.0,27298285.0,60611845.0,2013,Focus,27900000.0,2013,"[18, 36]",12.389,tt0790636,117.0,"Biography,Drama",55611845.0,1112.2369
74,2015-08-26,No Escape,5000000.0,27288872.0,42844516.0,2015,Wein.,27100000.0,2015,"[28, 53]",19.005,tt1781922,103.0,"Action,Thriller",37844516.0,756.89032
74,2015-08-26,No Escape,5000000.0,27288872.0,42844516.0,2015,Wein.,27100000.0,2015,"[28, 53]",19.005,tt2332790,27.0,"Documentary,Music",37844516.0,756.89032
76,2015-02-27,The Lazarus Effect,5000000.0,25801570.0,38359310.0,2015,Rela.,12600000.0,2015,[],0.6,tt2918436,83.0,"Horror,Mystery,Sci-Fi",33359310.0,667.1862
78,2011-08-26,Our Idiot Brother,5000000.0,24814830.0,25861249.0,2011,Wein.,,2011,"[35, 18]",8.523,tt1637706,90.0,"Comedy,Drama",20861249.0,417.22498
92,2015-01-16,Still Alice,5000000.0,18656400.0,41699612.0,2015,SPC,25100000.0,2015,[18],10.747,tt3316960,101.0,Drama,36699612.0,733.99224
94,2011-09-02,Apollo 18,5000000.0,17686929.0,26517819.0,2011,W/Dim.,7900000.0,2011,"[27, 53, 878]",8.384,tt1772240,86.0,"Horror,Mystery,Sci-Fi",21517819.0,430.35638
95,2018-03-23,"Paul, Apostle of Christ",5000000.0,17547999.0,25529498.0,2018,Affirm,5500000.0,2018,[36],12.005,tt7388562,108.0,"Adventure,Biography,Drama",20529498.0,410.58995999999996
96,2014-10-10,Addicted,5000000.0,17390770.0,17499242.0,2014,LGF,,2014,"[18, 53]",8.295,tt2205401,106.0,"Drama,Thriller",12499242.0,249.98484
96,2014-10-10,Addicted,5000000.0,17390770.0,17499242.0,2014,LGF,,2014,"[18, 53]",8.295,tt3435418,97.0,"Documentary,Music",12499242.0,249.98484
96,2014-10-10,Addicted,5000000.0,17390770.0,17499242.0,2014,LGF,,2014,"[18, 53]",8.295,tt5396774,55.0,Comedy,12499242.0,249.98484
96,2014-10-10,Addicted,5000000.0,17390770.0,17499242.0,2014,LGF,,2014,"[18, 53]",8.295,tt6949630,54.0,Drama,12499242.0,249.98484
3,2013-03-15,Spring Breakers,5000000.0,14124286.0,31149251.0,2013,A24,17600000.0,2013,"[18, 80]",10.691,tt2101441,94.0,"Comedy,Crime,Drama",26149251.0,522.98502
12,2017-03-03,Before I Fall,5000000.0,12241072.0,18945682.0,2017,ORF,,2017,"[18, 9648, 53, 14]",14.584,tt1691916,98.0,"Drama,Fantasy,Mystery",13945682.0,278.91364
15,2016-01-29,Fifty Shades of Black,5000000.0,11686940.0,22113075.0,2016,ORF,10500000.0,2016,"[10749, 35]",8.783999999999999,tt4667094,92.0,Comedy,17113075.0,342.2615
22,2016-03-11,The Perfect Match,5000000.0,9669521.0,10182050.0,2016,LGF,745000.0,2016,"[35, 10749]",6.875,tt3444696,87.0,"Biography,Documentary,Family",5182050.0,103.641
22,2016-03-11,The Perfect Match,5000000.0,9669521.0,10182050.0,2016,LGF,745000.0,2016,"[35, 10749]",6.875,tt3827944,87.0,Romance,5182050.0,103.641
22,2016-03-11,The Perfect Match,5000000.0,9669521.0,10182050.0,2016,LGF,745000.0,2016,"[35, 10749]",6.875,tt4871980,96.0,"Comedy,Romance",5182050.0,103.641
39,2016-12-02,Incarnate,5000000.0,4799774.0,9371036.0,2016,BH Tilt,1500000.0,2016,"[27, 53]",7.1370000000000005,tt3216348,91.0,"Horror,Thriller",4371036.0,87.42072
45,2017-03-03,Table 19,5000000.0,3614896.0,4620399.0,2017,FoxS,1400000.0,2017,"[35, 18]",7.551,tt1412528,87.0,"Comedy,Drama,Romance",-379601.0,-7.59202
46,2016-04-15,Green Room,5000000.0,3220371.0,3807503.0,2016,A24,,2016,"[27, 80, 53]",9.943,tt4062536,95.0,"Horror,Music,Thriller",-1192497.0,-23.84994
49,2016-03-04,The Other Side of the Door,5000000.0,3000342.0,12905107.0,2016,Fox,11300000.0,2016,"[53, 27]",9.078,tt3566920,90.0,Drama,7905107.0,158.10214
49,2016-03-04,The Other Side of the Door,5000000.0,3000342.0,12905107.0,2016,Fox,11300000.0,2016,"[53, 27]",9.078,tt3702652,96.0,Horror,7905107.0,158.10214
50,2011-05-13,Everything Must Go,5000000.0,2712131.0,2821010.0,2011,RAtt.,,2011,"[35, 18, 10749]",7.4929999999999986,tt1531663,97.0,"Comedy,Drama",-2178990.0,-43.5798
51,2014-10-10,Kill the Messenger,5000000.0,2450846.0,6656705.0,2014,Focus,,2014,"[53, 80, 18, 9648]",10.062,tt1216491,112.0,"Biography,Crime,Drama",1656705.0,33.1341
